"","celltype_gt","celltype","model"
"47074","Myoepi","Malignant","clustifyr"
"47075","T","T","clustifyr"
"47076","Macrophage","Macrophage","clustifyr"
"47077","T","T","clustifyr"
"47078","Malignant","Malignant","clustifyr"
"47079","Stromal","Stromal","clustifyr"
"47080","B","T","clustifyr"
"47081","T","T","clustifyr"
"47082","T","B","clustifyr"
"47083","Stromal","Stromal","clustifyr"
"47084","T","T","clustifyr"
"47085","Plasma","T","clustifyr"
"47086","B","T","clustifyr"
"47087","Stromal","Stromal","clustifyr"
"47088","Macrophage","Macrophage","clustifyr"
"47089","T","T","clustifyr"
"47090","Macrophage","Macrophage","clustifyr"
"47091","Stromal","Macrophage","clustifyr"
"47092","T","T","clustifyr"
"47093","B","Stromal","clustifyr"
"47094","T","T","clustifyr"
"47095","Malignant","Malignant","clustifyr"
"47096","T","T","clustifyr"
"47097","T","T","clustifyr"
"47098","T","T","clustifyr"
"47099","Myoepi","Stromal","clustifyr"
"47100","Stromal","T","clustifyr"
"47101","Stromal","Plasma","clustifyr"
"47102","Malignant","Malignant","clustifyr"
"47103","Malignant","Malignant","clustifyr"
"47104","Malignant","Malignant","clustifyr"
"47105","T","T","clustifyr"
"47106","Stromal","Stromal","clustifyr"
"47107","Macrophage","Macrophage","clustifyr"
"47108","T","T","clustifyr"
"47109","Malignant","Malignant","clustifyr"
"47110","Malignant","Malignant","clustifyr"
"47111","Malignant","Malignant","clustifyr"
"47112","T","B","clustifyr"
"47113","Malignant","Malignant","clustifyr"
"47114","Malignant","Malignant","clustifyr"
"47115","Stromal","Stromal","clustifyr"
"47116","Malignant","Malignant","clustifyr"
"47117","Macrophage","B","clustifyr"
"47118","Malignant","Malignant","clustifyr"
"47119","B","Macrophage","clustifyr"
"47120","T","T","clustifyr"
"47121","T","T","clustifyr"
"47122","T","T","clustifyr"
"47123","Malignant","Malignant","clustifyr"
"47124","Malignant","Malignant","clustifyr"
"47125","Malignant","Malignant","clustifyr"
"47126","T","T","clustifyr"
"47127","T","T","clustifyr"
"47128","Malignant","Malignant","clustifyr"
"47129","Stromal","Stromal","clustifyr"
"47130","Stromal","Stromal","clustifyr"
"47131","Malignant","Malignant","clustifyr"
"47132","T","Macrophage","clustifyr"
"47133","Malignant","Malignant","clustifyr"
"47134","Stromal","Stromal","clustifyr"
"47135","Macrophage","Macrophage","clustifyr"
"47136","DC_Mast","Plasma","clustifyr"
"47137","Plasma","Macrophage","clustifyr"
"47138","Myoepi","Malignant","clustifyr"
"47139","Plasma","B","clustifyr"
"47140","Stromal","Macrophage","clustifyr"
"47141","Malignant","Malignant","clustifyr"
"47142","Myoepi","Malignant","clustifyr"
"47143","T","T","clustifyr"
"47144","T","T","clustifyr"
"47145","Malignant","Malignant","clustifyr"
"47146","Plasma","Macrophage","clustifyr"
"47147","T","T","clustifyr"
"47148","Malignant","Malignant","clustifyr"
"47149","Macrophage","T","clustifyr"
"47150","Macrophage","Stromal","clustifyr"
"47151","Stromal","Stromal","clustifyr"
"47152","Stromal","Stromal","clustifyr"
"47153","T","T","clustifyr"
"47154","Myoepi","Stromal","clustifyr"
"47155","T","T","clustifyr"
"47156","Stromal","Stromal","clustifyr"
"47157","Myoepi","Malignant","clustifyr"
"47158","Stromal","Stromal","clustifyr"
"47159","Stromal","Stromal","clustifyr"
"47160","Malignant","Malignant","clustifyr"
"47161","Myoepi","Malignant","clustifyr"
"47162","T","T","clustifyr"
"47163","T","B","clustifyr"
"47164","T","T","clustifyr"
"47165","T","T","clustifyr"
"47166","T","T","clustifyr"
"47167","T","T","clustifyr"
"47168","Malignant","Malignant","clustifyr"
"47169","T","T","clustifyr"
"47170","Malignant","Malignant","clustifyr"
"47171","Stromal","Stromal","clustifyr"
"47172","T","T","clustifyr"
"47173","T","T","clustifyr"
"47174","Macrophage","Macrophage","clustifyr"
"47175","B","T","clustifyr"
"47176","T","T","clustifyr"
"47177","Macrophage","Macrophage","clustifyr"
"47178","Stromal","Stromal","clustifyr"
"47179","Malignant","Malignant","clustifyr"
"47180","T","T","clustifyr"
"47181","Malignant","Malignant","clustifyr"
"47182","Macrophage","Macrophage","clustifyr"
"47183","Malignant","Malignant","clustifyr"
"47184","Malignant","Stromal","clustifyr"
"47185","T","T","clustifyr"
"47186","Myoepi","Stromal","clustifyr"
"47187","Stromal","Stromal","clustifyr"
"47188","Stromal","Stromal","clustifyr"
"47189","Macrophage","B","clustifyr"
"47190","T","T","clustifyr"
"47191","Stromal","Stromal","clustifyr"
"47192","Stromal","Stromal","clustifyr"
"47193","T","T","clustifyr"
"47194","Macrophage","Macrophage","clustifyr"
"47195","Macrophage","Macrophage","clustifyr"
"47196","Myoepi","Malignant","clustifyr"
"47197","Myoepi","Malignant","clustifyr"
"47198","Macrophage","T","clustifyr"
"47199","Macrophage","Macrophage","clustifyr"
"47200","Stromal","Stromal","clustifyr"
"47201","Stromal","Stromal","clustifyr"
"47202","Plasma","T","clustifyr"
"47203","Stromal","Stromal","clustifyr"
"47204","Macrophage","B","clustifyr"
"47205","Stromal","T","clustifyr"
"47206","T","T","clustifyr"
"47207","Macrophage","T","clustifyr"
"47208","Macrophage","Macrophage","clustifyr"
"47209","Myoepi","Malignant","clustifyr"
"47210","Plasma","Stromal","clustifyr"
"47211","T","T","clustifyr"
"47212","Malignant","Malignant","clustifyr"
"47213","Stromal","Stromal","clustifyr"
"47214","T","T","clustifyr"
"47215","T","T","clustifyr"
"47216","T","Macrophage","clustifyr"
"47217","Malignant","Malignant","clustifyr"
"47218","Stromal","Stromal","clustifyr"
"47219","T","Macrophage","clustifyr"
"47220","Malignant","Stromal","clustifyr"
"47221","Malignant","Malignant","clustifyr"
"47222","Malignant","Malignant","clustifyr"
"47223","T","T","clustifyr"
"47224","Malignant","Malignant","clustifyr"
"47225","Malignant","Malignant","clustifyr"
"47226","T","T","clustifyr"
"47227","Macrophage","T","clustifyr"
"47228","Macrophage","Stromal","clustifyr"
"47229","Stromal","Stromal","clustifyr"
"47230","Stromal","Stromal","clustifyr"
"47231","T","T","clustifyr"
"47232","Stromal","Stromal","clustifyr"
"47233","Stromal","Stromal","clustifyr"
"47234","B","Macrophage","clustifyr"
"47235","Stromal","Stromal","clustifyr"
"47236","T","T","clustifyr"
"47237","Stromal","Stromal","clustifyr"
"47238","Malignant","Malignant","clustifyr"
"47239","T","T","clustifyr"
"47240","Stromal","Stromal","clustifyr"
"47241","Myoepi","Malignant","clustifyr"
"47242","Macrophage","Macrophage","clustifyr"
"47243","Malignant","Malignant","clustifyr"
"47244","Malignant","Malignant","clustifyr"
"47245","T","Macrophage","clustifyr"
"47246","T","Macrophage","clustifyr"
"47247","Stromal","Stromal","clustifyr"
"47248","B","T","clustifyr"
"47249","Stromal","Macrophage","clustifyr"
"47250","B","T","clustifyr"
"47251","Stromal","Stromal","clustifyr"
"47252","Myoepi","Malignant","clustifyr"
"47253","T","T","clustifyr"
"47254","Stromal","Macrophage","clustifyr"
"47255","Myoepi","Malignant","clustifyr"
"47256","T","T","clustifyr"
"47257","B","T","clustifyr"
"47258","T","T","clustifyr"
"47259","Stromal","Stromal","clustifyr"
"47260","Malignant","Malignant","clustifyr"
"47261","Stromal","Stromal","clustifyr"
"47262","Macrophage","T","clustifyr"
"47263","Malignant","Malignant","clustifyr"
"47264","Macrophage","Macrophage","clustifyr"
"47265","Myoepi","Malignant","clustifyr"
"47266","Myoepi","Malignant","clustifyr"
"47267","Stromal","Macrophage","clustifyr"
"47268","Stromal","Macrophage","clustifyr"
"47269","Macrophage","Stromal","clustifyr"
"47270","T","T","clustifyr"
"47271","Macrophage","B","clustifyr"
"47272","T","T","clustifyr"
"47273","T","T","clustifyr"
"47274","Malignant","Malignant","clustifyr"
"47275","Malignant","Malignant","clustifyr"
"47276","Myoepi","Malignant","clustifyr"
"47277","Stromal","Stromal","clustifyr"
"47278","T","T","clustifyr"
"47279","B","B","clustifyr"
"47280","T","Macrophage","clustifyr"
"47281","T","T","clustifyr"
"47282","Malignant","Malignant","clustifyr"
"47283","Macrophage","Macrophage","clustifyr"
"47284","Myoepi","Malignant","clustifyr"
"47285","Stromal","Macrophage","clustifyr"
"47286","B","T","clustifyr"
"47287","Stromal","Stromal","clustifyr"
"47288","Myoepi","Malignant","clustifyr"
"47289","T","T","clustifyr"
"47290","Macrophage","B","clustifyr"
"47291","Stromal","Stromal","clustifyr"
"47292","Malignant","Malignant","clustifyr"
"47293","Myoepi","Malignant","clustifyr"
"47294","B","T","clustifyr"
"47295","B","T","clustifyr"
"47296","T","T","clustifyr"
"47297","Stromal","Stromal","clustifyr"
"47298","Stromal","Stromal","clustifyr"
"47299","Macrophage","Macrophage","clustifyr"
"47300","T","T","clustifyr"
"47301","B","B","clustifyr"
"47302","T","T","clustifyr"
"47303","Malignant","Malignant","clustifyr"
"47304","Stromal","Stromal","clustifyr"
"47305","T","T","clustifyr"
"47306","T","T","clustifyr"
"47307","T","T","clustifyr"
"47308","Macrophage","T","clustifyr"
"47309","T","T","clustifyr"
"47310","Myoepi","Malignant","clustifyr"
"47311","T","T","clustifyr"
"47312","Stromal","Stromal","clustifyr"
"47313","Stromal","Stromal","clustifyr"
"47314","Macrophage","Macrophage","clustifyr"
"47315","Malignant","Malignant","clustifyr"
"47316","Myoepi","Stromal","clustifyr"
"47317","B","T","clustifyr"
"47318","Malignant","Malignant","clustifyr"
"47319","T","B","clustifyr"
"47320","T","T","clustifyr"
"47321","Stromal","Stromal","clustifyr"
"47322","T","Macrophage","clustifyr"
"47323","T","T","clustifyr"
"47324","Stromal","Macrophage","clustifyr"
"47325","Malignant","Malignant","clustifyr"
"47326","Myoepi","Stromal","clustifyr"
"47327","Plasma","Macrophage","clustifyr"
"47328","Myoepi","Malignant","clustifyr"
"47329","Myoepi","Malignant","clustifyr"
"47330","T","T","clustifyr"
"47331","T","T","clustifyr"
"47332","T","Macrophage","clustifyr"
"47333","Malignant","Malignant","clustifyr"
"47334","Stromal","Stromal","clustifyr"
"47335","T","T","clustifyr"
"47336","T","T","clustifyr"
"47337","T","Malignant","clustifyr"
"47338","T","B","clustifyr"
"47339","T","T","clustifyr"
"47340","Malignant","Malignant","clustifyr"
"47341","T","T","clustifyr"
"47342","Malignant","Malignant","clustifyr"
"47343","T","T","clustifyr"
"47344","Malignant","Malignant","clustifyr"
"47345","Macrophage","Stromal","clustifyr"
"47346","T","T","clustifyr"
"47347","Malignant","Malignant","clustifyr"
"47348","T","Malignant","clustifyr"
"47349","T","T","clustifyr"
"47350","Stromal","Stromal","clustifyr"
"47351","Macrophage","Macrophage","clustifyr"
"47352","T","T","clustifyr"
"47353","T","T","clustifyr"
"47354","Malignant","Malignant","clustifyr"
"47355","Macrophage","Macrophage","clustifyr"
"47356","B","T","clustifyr"
"47357","T","T","clustifyr"
"47358","Stromal","Stromal","clustifyr"
"47359","B","T","clustifyr"
"47360","Myoepi","Malignant","clustifyr"
"47361","Myoepi","Malignant","clustifyr"
"47362","T","B","clustifyr"
"47363","Malignant","Malignant","clustifyr"
"47364","T","T","clustifyr"
"47365","T","T","clustifyr"
"47366","Myoepi","Malignant","clustifyr"
"47367","T","T","clustifyr"
"47368","Myoepi","Malignant","clustifyr"
"47369","Stromal","Stromal","clustifyr"
"47370","T","T","clustifyr"
"47371","T","T","clustifyr"
"47372","Malignant","Malignant","clustifyr"
"47373","Myoepi","Malignant","clustifyr"
"47374","Malignant","Malignant","clustifyr"
"47375","Plasma","Plasma","clustifyr"
"47376","Stromal","Stromal","clustifyr"
"47377","Stromal","Stromal","clustifyr"
"47378","B","T","clustifyr"
"47379","T","T","clustifyr"
"47380","T","B","clustifyr"
"47381","Stromal","Stromal","clustifyr"
"47382","Malignant","Malignant","clustifyr"
"47383","Myoepi","Stromal","clustifyr"
"47384","T","T","clustifyr"
"47385","T","T","clustifyr"
"47386","B","T","clustifyr"
"47387","Myoepi","Malignant","clustifyr"
"47388","Malignant","Stromal","clustifyr"
"47389","B","Stromal","clustifyr"
"47390","T","T","clustifyr"
"47391","Plasma","T","clustifyr"
"47392","Macrophage","Macrophage","clustifyr"
"47393","Malignant","Malignant","clustifyr"
"47394","T","Macrophage","clustifyr"
"47395","T","T","clustifyr"
"47396","Myoepi","Malignant","clustifyr"
"47397","T","Malignant","clustifyr"
"47398","T","T","clustifyr"
"47399","T","Macrophage","clustifyr"
"47400","Malignant","Malignant","clustifyr"
"47401","T","T","clustifyr"
"47402","B","T","clustifyr"
"47403","T","Malignant","clustifyr"
"47404","Macrophage","Macrophage","clustifyr"
"47405","Malignant","Malignant","clustifyr"
"47406","Stromal","Stromal","clustifyr"
"47407","T","T","clustifyr"
"47408","Macrophage","T","clustifyr"
"47409","T","T","clustifyr"
"47410","Macrophage","Stromal","clustifyr"
"47411","T","T","clustifyr"
"47412","Stromal","Stromal","clustifyr"
"47413","Stromal","Macrophage","clustifyr"
"47414","T","T","clustifyr"
"47415","Stromal","T","clustifyr"
"47416","T","T","clustifyr"
"47417","Stromal","Stromal","clustifyr"
"47418","T","T","clustifyr"
"47419","Stromal","Stromal","clustifyr"
"47420","Malignant","Malignant","clustifyr"
"47421","T","T","clustifyr"
"47422","T","T","clustifyr"
"47423","Stromal","Macrophage","clustifyr"
"47424","Myoepi","Malignant","clustifyr"
"47425","Malignant","Malignant","clustifyr"
"47426","Malignant","Malignant","clustifyr"
"47427","Malignant","Malignant","clustifyr"
"47428","T","T","clustifyr"
"47429","Myoepi","Malignant","clustifyr"
"47430","T","T","clustifyr"
"47431","B","T","clustifyr"
"47432","Macrophage","Stromal","clustifyr"
"47433","Macrophage","Macrophage","clustifyr"
"47434","Myoepi","Malignant","clustifyr"
"47435","T","T","clustifyr"
"47436","T","Macrophage","clustifyr"
"47437","Myoepi","Macrophage","clustifyr"
"47438","T","T","clustifyr"
"47439","Malignant","Malignant","clustifyr"
"47440","Malignant","Malignant","clustifyr"
"47441","Myoepi","Malignant","clustifyr"
"47442","Myoepi","Malignant","clustifyr"
"47443","Stromal","T","clustifyr"
"47444","T","T","clustifyr"
"47445","T","T","clustifyr"
"47446","T","T","clustifyr"
"47447","Macrophage","Macrophage","clustifyr"
"47448","Stromal","Stromal","clustifyr"
"47449","Stromal","Stromal","clustifyr"
"47450","Stromal","Macrophage","clustifyr"
"47451","Myoepi","Malignant","clustifyr"
"47452","Plasma","Stromal","clustifyr"
"47453","Macrophage","Macrophage","clustifyr"
"47454","Myoepi","Malignant","clustifyr"
"47455","T","T","clustifyr"
"47456","Stromal","Stromal","clustifyr"
"47457","Macrophage","Macrophage","clustifyr"
"47458","Stromal","Stromal","clustifyr"
"47459","Stromal","Stromal","clustifyr"
"47460","T","T","clustifyr"
"47461","T","T","clustifyr"
"47462","B","T","clustifyr"
"47463","Stromal","Stromal","clustifyr"
"47464","Malignant","Malignant","clustifyr"
"47465","Myoepi","Malignant","clustifyr"
"47466","Malignant","Stromal","clustifyr"
"47467","T","T","clustifyr"
"47468","T","T","clustifyr"
"47469","Malignant","Malignant","clustifyr"
"47470","Malignant","Malignant","clustifyr"
"47471","Macrophage","Stromal","clustifyr"
"47472","Stromal","Stromal","clustifyr"
"47473","T","T","clustifyr"
"47474","Stromal","Malignant","clustifyr"
"47475","Malignant","Malignant","clustifyr"
"47476","T","T","clustifyr"
"47477","Malignant","Malignant","clustifyr"
"47478","T","T","clustifyr"
"47479","Malignant","Stromal","clustifyr"
"47480","T","T","clustifyr"
"47481","T","T","clustifyr"
"47482","Stromal","Macrophage","clustifyr"
"47483","Malignant","Stromal","clustifyr"
"47484","Plasma","Stromal","clustifyr"
"47485","Stromal","Malignant","clustifyr"
"47486","Malignant","Malignant","clustifyr"
"47487","T","T","clustifyr"
"47488","T","Malignant","clustifyr"
"47489","T","T","clustifyr"
"47490","T","T","clustifyr"
"47491","Stromal","Stromal","clustifyr"
"47492","T","T","clustifyr"
"47493","Stromal","Stromal","clustifyr"
"47494","Malignant","Malignant","clustifyr"
"47495","T","T","clustifyr"
"47496","Myoepi","Malignant","clustifyr"
"47497","T","T","clustifyr"
"47498","Macrophage","Macrophage","clustifyr"
"47499","T","T","clustifyr"
"47500","Plasma","T","clustifyr"
"47501","Malignant","Malignant","clustifyr"
"47502","T","Macrophage","clustifyr"
"47503","T","T","clustifyr"
"47504","T","Macrophage","clustifyr"
"47505","T","B","clustifyr"
"47506","Stromal","Macrophage","clustifyr"
"47507","Stromal","Stromal","clustifyr"
"47508","T","T","clustifyr"
"47509","Stromal","Stromal","clustifyr"
"47510","B","T","clustifyr"
"47511","B","T","clustifyr"
"47512","Stromal","Stromal","clustifyr"
"47513","Stromal","Stromal","clustifyr"
"47514","Malignant","Malignant","clustifyr"
"47515","Malignant","Malignant","clustifyr"
"47516","Myoepi","Malignant","clustifyr"
"47517","Malignant","Malignant","clustifyr"
"47518","Myoepi","Malignant","clustifyr"
"47519","T","Stromal","clustifyr"
"47520","Malignant","Malignant","clustifyr"
"47521","Malignant","Malignant","clustifyr"
"47522","Myoepi","Stromal","clustifyr"
"47523","T","T","clustifyr"
"47524","T","T","clustifyr"
"47525","Myoepi","Malignant","clustifyr"
"47526","Stromal","Stromal","clustifyr"
"47527","Myoepi","Malignant","clustifyr"
"47528","Malignant","Malignant","clustifyr"
"47529","Malignant","Malignant","clustifyr"
"47530","Macrophage","Macrophage","clustifyr"
"47531","Macrophage","Macrophage","clustifyr"
"47532","Malignant","Malignant","clustifyr"
"47533","T","T","clustifyr"
"47534","T","T","clustifyr"
"47535","Stromal","Stromal","clustifyr"
"47536","Stromal","Stromal","clustifyr"
"47537","B","Malignant","clustifyr"
"47538","Stromal","Stromal","clustifyr"
"47539","Stromal","Stromal","clustifyr"
"47540","Stromal","Stromal","clustifyr"
"47541","T","T","clustifyr"
"47542","Malignant","Malignant","clustifyr"
"47543","T","T","clustifyr"
"47544","Malignant","Malignant","clustifyr"
"47545","Stromal","Stromal","clustifyr"
"47546","T","Macrophage","clustifyr"
"47547","Stromal","Stromal","clustifyr"
"47548","T","T","clustifyr"
"47549","Myoepi","Malignant","clustifyr"
"47550","Stromal","Malignant","clustifyr"
"47551","Stromal","Stromal","clustifyr"
"47552","Macrophage","Stromal","clustifyr"
"47553","T","T","clustifyr"
"47554","B","Macrophage","clustifyr"
"47555","Myoepi","Malignant","clustifyr"
"47556","T","T","clustifyr"
"47557","T","T","clustifyr"
